Employee_ID,Loan_Volumes,Transaction_Accuracy,Workplan_Completion,Error_Frequencies,Feedback_Text,Target
EMP_0764,18,98.47392440939059,86.8100212530381,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0765,47,97.43998607711926,66.51213896682026,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0766,103,89.76297171815105,95.30329428431827,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0767,104,99.29196291401942,63.33375983309888,2,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0768,58,97.37801151123352,86.24282496575086,4,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0769,78,94.99460328752559,93.88235098253907,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0770,71,86.82642866687912,52.08284091913412,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0771,87,92.17351034572108,69.88237897960181,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0772,126,92.59161332270126,88.11545160109694,3,Consistently meets targets and handles client queries with high integrity.,1
EMP_0773,129,88.4882703754807,72.74594447537936,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0774,146,86.19948091538953,63.362631489679764,4,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0775,85,96.65085445707538,60.9902674411595,5,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0776,44,86.83052578186593,56.5759133458189,0,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0777,10,93.91436125842662,92.85647799281412,0,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0778,49,99.04673760825492,78.7677701625778,3,Consistently meets targets and handles client queries with high integrity.,0
EMP_0779,73,98.14157788897063,53.8192472495728,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0780,69,89.16628935623892,69.12901617853177,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0781,73,97.77172956326898,68.38668254025549,4,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0782,102,85.00498759180734,59.08695953547315,3,Consistently meets targets and handles client queries with high integrity.,0
EMP_0783,81,85.26531714419886,71.77538127360953,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0784,20,94.03829745764297,66.60496826965682,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0785,114,90.47197328716794,67.09018527460913,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0786,23,90.7969126173872,86.95132788939793,2,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0787,69,93.46661636018324,61.16316927525982,1,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0788,39,87.87673683387791,82.09299794276777,2,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0789,44,88.17633025998218,78.53248119404674,0,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0790,14,92.26902380528297,78.40462561689336,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0791,92,96.31380316515795,83.1503673070888,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0792,132,94.29246627111381,77.4191018097827,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0793,87,89.46032572355259,93.96275574231923,1,Consistently meets targets and handles client queries with high integrity.,1
EMP_0794,71,91.45505766263382,83.779004597513,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0795,141,87.55997137824997,77.3481625685694,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0796,98,86.11944721505623,91.48815601438224,4,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0797,51,96.74044061116224,80.30732824667399,5,Consistently meets targets and handles client queries with high integrity.,0
EMP_0798,98,88.98081113782293,64.55721238925895,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0799,49,87.66649581776872,60.35474590882856,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0800,81,95.37427083353978,57.61638928313394,3,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0801,48,94.2707751143078,94.97276062730508,3,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0802,113,94.49784439020196,85.50677158990328,2,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0803,23,88.43341907269921,96.86892190821604,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0804,41,88.48968307844021,80.16459028574715,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0805,134,88.31203944678458,73.67004407474563,0,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0806,106,87.60628893493441,52.98582444854446,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0807,32,94.83585508842485,83.5821140773015,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0808,72,97.72023827874102,79.11043798841156,5,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0809,62,95.86476204514992,99.51044467938107,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0810,113,96.88140450640815,61.95793888911215,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0811,113,91.07197643627799,76.53686776434179,4,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0812,48,94.81113693057998,82.54786675590364,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0813,143,90.31354360667162,82.22955873711717,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0814,76,92.8825693295296,78.06467714742013,0,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0815,144,92.22452269802294,88.84640051636127,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0816,51,87.65330717715781,60.24906047634082,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0817,24,90.80618140503447,86.28136001372079,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0818,120,99.45733413223526,80.98672857165445,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0819,42,88.72870386572413,94.80375558972867,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0820,47,87.00705604419232,92.35972195167909,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0821,106,91.27870932435903,65.75735195662766,1,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0822,42,96.85506603790222,63.81186624875765,3,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0823,95,93.73222344669958,99.08266619262238,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0824,75,95.21462240857366,76.36325904576283,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0825,19,87.84542272262016,95.32104819572184,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0826,14,94.28422289511582,58.19405118902411,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0827,132,89.85250592367211,82.1409457400087,3,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0828,83,97.51455048932151,90.4930093680293,3,Consistently meets targets and handles client queries with high integrity.,1
EMP_0829,106,94.43948209016105,97.36976247932233,0,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0830,127,87.98284416662943,66.86700705085117,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0831,47,85.9692501976613,86.24905849620262,0,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0832,56,85.63949813930549,76.94065045198096,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0833,118,90.5711285147521,53.031446303323406,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0834,24,88.9877670498147,84.49998686544717,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0835,145,94.69135185193763,84.50482791189216,0,Consistently meets targets and handles client queries with high integrity.,1
EMP_0836,14,92.49000752467927,96.53034024232684,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0837,56,88.99028917008071,74.86562230844862,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0838,77,87.23856666925265,61.51254603552573,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0839,85,86.90799644031175,52.22819117243396,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0840,139,97.96990588210626,70.78210933429528,4,Consistently meets targets and handles client queries with high integrity.,1
EMP_0841,104,88.65216952607301,65.0958350038751,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0842,124,94.77565971866453,88.05441530119379,3,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0843,45,97.160288919794,67.71338824205233,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0844,35,94.21121966777105,97.4535598157422,3,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0845,52,97.89347847470418,98.11551014938921,3,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0846,36,90.88590582292711,81.0454295108854,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0847,78,99.34333285973423,96.43301435074414,1,Consistently meets targets and handles client queries with high integrity.,1
EMP_0848,20,86.99717506267146,88.04271722572477,2,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0849,83,86.53224294486307,77.34298204875631,3,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0850,113,94.88038219311166,59.01539677113891,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0851,47,99.14246712119893,72.92989717569199,1,Consistently meets targets and handles client queries with high integrity.,0
EMP_0852,143,97.13325192454492,78.04372316813088,4,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0853,32,86.14625289157077,93.1980790367505,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0854,56,89.19051570902074,74.06666882678324,1,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0855,99,98.95478327256735,94.88373363389783,1,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0856,55,88.79587649201177,83.71744895117345,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0857,116,96.71755635680378,56.84995315268357,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0858,149,97.37698293893055,99.74906846625464,1,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0859,113,92.43178155191472,76.36163303769564,2,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0860,120,90.79523364772473,69.59291482045394,5,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0861,113,91.7518664862964,82.95568822347633,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0862,69,88.40447041548046,55.44466569905195,3,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0863,109,98.34086374193267,81.82693233766771,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0864,77,91.75929485094636,74.91180002496364,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0865,142,98.2368916068415,70.33370349992916,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0866,129,86.58540219859411,97.65100105894496,3,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0867,46,99.82412906500197,76.12698583660266,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0868,81,91.64909631165428,60.95587397349692,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0869,136,85.71746230591158,72.94817396886494,1,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0870,115,85.57032772356182,95.96937022863364,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0871,101,96.19310886222758,58.80477356652973,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0872,40,94.88553301305521,60.697851934411844,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0873,131,97.03195837191382,50.65147838785419,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0874,146,86.58051300929209,50.70950246978836,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0875,60,85.53356300553322,91.46958134792563,3,Consistently meets targets and handles client queries with high integrity.,0
EMP_0876,38,92.62868934171368,86.6061303421478,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0877,49,90.81392847224154,67.75205282259792,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0878,50,91.92920405006434,84.91555786137863,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0879,20,99.87382613305411,69.76029631549851,3,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0880,10,99.56124936506005,97.64483979989137,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0881,55,99.13473084509789,98.35263407130174,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0882,110,96.7576401515151,69.63968879046718,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0883,99,90.32262040385335,92.7110953170434,1,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0884,119,91.18196395394158,88.6544520848733,1,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0885,66,93.24424065578387,65.49999685858947,4,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0886,10,97.4580168460726,61.6019914450553,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0887,72,86.03069248777402,72.91173251964169,3,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0888,64,91.36445328827332,89.06744203072031,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0889,124,86.23926495188903,98.00838923643727,1,Consistently meets targets and handles client queries with high integrity.,1
EMP_0890,62,92.71986379860267,88.17895344332862,1,Consistently meets targets and handles client queries with high integrity.,0
EMP_0891,146,98.48351236009353,92.7603492509185,0,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0892,66,96.73727386845907,80.15321530852583,4,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0893,126,88.41763626314665,91.7703915421063,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0894,44,99.6398627439819,89.22104290017089,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0895,72,95.01025597069642,68.84927709631401,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0896,34,85.15641549096105,77.59951510603605,6,Consistently meets targets and handles client queries with high integrity.,0
EMP_0897,99,88.8312022702783,90.23765609948475,2,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0898,84,88.91069949879875,52.30283670949782,6,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0899,47,86.0388145942879,90.4039641177915,0,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0900,139,99.39739777113894,58.89440620245117,2,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0901,144,92.17382941863886,75.73418085607194,0,Consistently meets targets and handles client queries with high integrity.,1
EMP_0902,100,98.43721896057824,90.41377197779688,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0903,26,89.83323255166943,62.69105390783474,6,Consistently meets targets and handles client queries with high integrity.,0
EMP_0904,137,86.8785035564924,62.29037196530765,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0905,117,92.1150416485932,70.13821992311259,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0906,34,86.70934952071475,94.73213987888172,1,Consistently meets targets and handles client queries with high integrity.,0
EMP_0907,97,92.2902325446631,50.022139071860394,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0908,38,98.80445771829112,95.06915483209676,4,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0909,72,92.81152212751319,57.69035123208039,5,Consistently meets targets and handles client queries with high integrity.,0
EMP_0910,123,94.24749590342626,99.5043188033741,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0911,58,87.34957655460713,97.7423496519234,1,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0912,90,85.65603438819954,74.73375947956417,2,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0913,93,86.66211943269711,75.63601239063141,3,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0914,114,93.97797363526549,74.07746701379271,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0915,127,86.42517548488458,81.77218228297613,3,Consistently meets targets and handles client queries with high integrity.,1
EMP_0916,95,90.63989334911967,54.53608511174655,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0917,72,93.25137910687234,51.63089741707832,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0918,113,90.8297919794477,52.88514642079494,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0919,58,87.45525702197952,72.21826746207572,5,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0920,80,89.10686961271159,63.77739696097417,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0921,10,98.92476299272866,81.10197811854968,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0922,132,95.13973413379533,99.62211446873894,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0923,71,92.4407175801983,69.3161586538233,1,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0924,41,85.1907233498034,78.69206270522567,0,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0925,38,99.88623100734205,70.78019479536678,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0926,58,95.07182402341965,92.36358338609297,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0927,39,89.75383716017417,95.11182017311191,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0928,28,98.18902989996758,93.867780610263,3,Consistently meets targets and handles client queries with high integrity.,0
EMP_0929,27,88.87647430437727,98.71861193396288,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0930,10,93.16024868774127,51.37595925702077,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0931,87,94.54106145594737,91.99080810727655,2,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0932,124,88.31595057180593,87.58860865195467,3,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0933,122,99.67595918200894,61.43472047001824,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0934,123,96.22287858968497,97.81600466937638,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0935,72,93.36719838266605,57.408896411497274,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0936,141,87.70891897262952,83.97749635669541,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0937,138,85.8078731049704,61.24451084079563,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0938,17,89.80089748781475,71.56903243870373,3,Consistently meets targets and handles client queries with high integrity.,0
EMP_0939,64,96.29781003870104,85.95799484722845,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0940,112,89.03996947453038,78.16623210165233,1,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0941,140,93.09334330743258,71.37509156640559,0,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0942,41,95.91920765096114,66.31692154659936,1,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0943,19,86.61915571969696,91.98298278543952,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0944,119,95.2794702417381,57.19071751574069,0,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0945,133,86.37806331565066,71.50514382649,0,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0946,96,99.47694613190495,95.18787858875712,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0947,64,92.32591195097409,92.29247752299838,1,Consistently meets targets and handles client queries with high integrity.,0
EMP_0948,41,87.26014161564817,70.04708812365233,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0949,144,90.1357545405032,88.15541818006542,0,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0950,102,91.20124673942892,91.15804153544296,2,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0951,17,96.37277516614806,94.44437120018148,0,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0952,74,96.15135679114914,77.2252884524614,2,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0953,66,94.17910758005996,60.22304430273559,4,Consistently meets targets and handles client queries with high integrity.,0
EMP_0954,76,86.5889606883774,62.76545382519658,0,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0955,81,87.2735405738151,64.78473370208022,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0956,63,86.40635380968335,79.69012404048078,3,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0957,76,93.65759174931326,51.64048120643042,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0958,60,98.15707662267106,81.80212343899842,0,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0959,106,91.50700768382157,68.21771192141159,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,1
EMP_0960,101,87.4127226093662,64.76209012448211,3,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0961,17,93.37063487723451,93.97482853640632,1,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0962,44,97.17628325298566,73.00011977903995,4,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0963,105,96.12568092269395,54.75265227663464,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0964,97,98.22176169512532,91.33733840131235,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0965,87,89.16853145873301,52.38206287182533,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0966,41,87.90930800901663,86.33746120840983,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0967,129,98.19724728912908,88.69531108853326,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0968,55,94.86340469167035,67.6301302964429,0,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0969,64,89.66393395011332,91.23939281388934,4,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0970,16,96.13522075858764,75.78297029282267,2,Consistently meets targets and handles client queries with high integrity.,0
EMP_0971,83,97.22677576720552,73.16468266363984,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0972,16,94.22467360511699,52.27016407343463,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0973,94,95.31826164819873,64.5014596824453,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0974,121,90.62889856663999,96.550498544265,2,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0975,134,93.08043501014559,69.591198164175,0,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0976,45,92.86238756089243,77.33502602783841,0,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0977,38,97.72071686696158,76.6010839492126,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0978,91,97.59945970423274,79.52155449113467,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0979,11,97.49020704020565,53.06654778216413,1,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0980,138,85.16547421393699,68.10881273993641,4,Consistently meets targets and handles client queries with high integrity.,1
EMP_0981,56,96.24318226703332,86.1564136941277,0,Consistently meets targets and handles client queries with high integrity.,0
EMP_0982,20,96.38014585166508,60.02801255364915,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0983,139,95.17568234282713,60.178918877318026,3,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0984,128,96.34396986837179,50.50453033445124,3,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0985,149,97.62955557245063,71.87409633041048,2,Consistently meets targets and handles client queries with high integrity.,1
EMP_0986,29,92.05478581152678,94.1367190336711,0,Needs supervision on loan processing volumes; frequent documentation delays.,0
EMP_0987,14,92.53075320232671,52.59504717936545,2,"Excellent collaboration skills, highly compliant with banking regulations.",0
EMP_0988,46,86.87071085367086,59.55593547480013,1,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0989,146,90.78063824571042,65.50422691713776,3,Consistently meets targets and handles client queries with high integrity.,1
EMP_0990,62,94.65047769867677,86.58623682821064,3,Occasionally overlooks compliance details during high-pressure transaction cycles.,0
EMP_0991,108,96.70599664220912,82.03177964012933,4,"Excellent collaboration skills, highly compliant with banking regulations.",1
EMP_0992,95,88.25813646536815,70.79719522909275,2,Consistently meets targets and handles client queries with high integrity.,0
EMP_0993,117,87.06734348738853,87.95344696291878,1,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
EMP_0994,33,94.94563006750738,80.4815505828451,2,"Exemplary adherence to security protocols, maintains exceptional audit scores.",0
EMP_0995,90,85.02819825287366,94.80203998286095,1,Needs supervision on loan processing volumes; frequent documentation delays.,1
EMP_0996,129,87.67558876460994,90.90133745693464,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0997,68,85.43607070515931,62.64068030446003,3,Struggles with meeting task deadlines and balancing cash reconciliation errors.,0
EMP_0998,137,87.50327676782307,63.57192888171001,1,"Exemplary adherence to security protocols, maintains exceptional audit scores.",1
EMP_0999,123,87.71978919888258,56.26782378961928,1,Consistently meets targets and handles client queries with high integrity.,1
EMP_1000,124,90.81510392125591,66.84823628587283,4,Occasionally overlooks compliance details during high-pressure transaction cycles.,1
